0.197447,-0.104683,-0.285515,1.386575,0.057853,-0.997679
0.200111,-0.115134,-0.267731,1.384453,0.049955,-1.001256
0.200477,-0.112627,-0.271120,1.389016,0.059127,-1.009467
0.202472,-0.110042,-0.278628,1.397836,0.056453,-1.010187
0.204050,-0.111957,-0.276088,1.401391,0.056847,-1.014269
0.205217,-0.110817,-0.278900,1.407137,0.060300,-1.018881
0.206772,-0.114548,-0.272389,1.408715,0.060894,-1.024169
0.208807,-0.111104,-0.280464,1.417524,0.058129,-1.026918
0.210492,-0.117171,-0.270157,1.417502,0.057941,-1.031022
0.211217,-0.118344,-0.268533,1.420981,0.064750,-1.035713
0.213225,-0.113187,-0.279046,1.430646,0.062333,-1.039911
0.214789,-0.122489,-0.258460,1.424732,0.062870,-1.052713
0.216482,-0.115923,-0.275701,1.438416,0.063129,-1.048304
0.218077,-0.116983,-0.274551,1.442514,0.063836,-1.052560
0.219769,-0.111779,-0.285089,1.452038,0.063914,-1.056695
0.221425,-0.121212,-0.268394,1.448922,0.064300,-1.060845
0.223088,-0.118631,-0.274024,1.456185,0.064690,-1.065025
0.224760,-0.122562,-0.267505,1.457744,0.065067,-1.069215
0.226445,-0.124543,-0.264627,1.460998,0.065406,-1.073353
0.228128,-0.128828,-0.257443,1.462182,0.065815,-1.077458
0.229778,-0.121735,-0.271346,1.473327,0.066494,-1.081852
0.231525,-0.123729,-0.268430,1.476556,0.066564,-1.085952
0.233235,-0.118408,-0.279053,1.486080,0.066932,-1.090177
0.234955,-0.122096,-0.272937,1.487803,0.067288,-1.094329
0.236680,-0.120068,-0.277399,1.494428,0.067664,-1.098563
0.238415,-0.120403,-0.277484,1.499013,0.068019,-1.102732
0.240161,-0.121846,-0.275520,1.502644,0.068357,-1.106847
0.241912,-0.117425,-0.284415,1.511280,0.068704,-1.111012
0.246900,-0.127615,-0.266097,1.508005,0.047086,-1.115703
0.245432,-0.129115,-0.262818,1.509978,0.069367,-1.121746
0.247217,-0.124350,-0.273529,1.519775,0.069718,-1.123469
0.249001,-0.120066,-0.282120,1.528246,0.070049,-1.127634
0.250794,-0.122858,-0.277555,1.530620,0.070374,-1.131779
0.252596,-0.115347,-0.292125,1.541774,0.070692,-1.135876
0.254396,-0.119082,-0.285607,1.543229,0.071062,-1.140414
0.256225,-0.112637,-0.298351,1.553502,0.071316,-1.144086
0.258051,-0.129587,-0.267432,1.543727,0.071627,-1.148274
0.260220,-0.118892,-0.287887,1.557798,0.069701,-1.152482
0.261729,-0.123600,-0.279661,1.558286,0.072229,-1.156587
0.263585,-0.107098,-0.310893,1.576805,0.072499,-1.160379
0.265442,-0.117089,-0.292827,1.573130,0.072804,-1.164771
0.267310,-0.121741,-0.284693,1.573816,0.073089,-1.168933
0.269610,-0.132215,-0.265640,1.569513,0.070575,-1.173320
0.271074,-0.131179,-0.268155,1.574896,0.073640,-1.177111
0.272934,-0.123839,-0.282248,1.585802,0.074132,-1.181288
0.275167,-0.121680,-0.286769,1.592382,0.072230,-1.185378
0.276783,-0.131089,-0.269572,1.588591,0.074426,-1.189719
0.278707,-0.121796,-0.287427,1.601218,0.074663,-1.193516
0.280643,-0.122948,-0.285718,1.604760,0.074866,-1.197605
0.282571,-0.128651,-0.275569,1.604392,0.075174,-1.201628
0.284508,-0.127490,-0.278299,1.609990,0.075481,-1.205364
0.286937,-0.124298,-0.279634,1.614204,0.072416,-1.219874
0.288446,-0.117501,-0.297451,1.627267,0.075811,-1.213799
0.290411,-0.122241,-0.288822,1.627588,0.076072,-1.218311
0.292385,-0.124397,-0.283605,1.629130,0.076265,-1.225573
